Key	English
MELVIN/RandomConvo_000_Response_001_000	<no>Hmmm, can’t say the same.
MELVIN/RandomConvo_001_Intro_000	<yes>I’m just goin’ to take my time, today.þ
MELVIN/RandomConvo_001_Intro_001	Maybe you should try that, eh, <PlayerName>?þ
MELVIN/RandomConvo_002_Intro_000	Hows it goin’, <PlayerName>?
MELVIN/RandomConvo_002_Option_000	Good thanks!
MELVIN/RandomConvo_002_Option_001	I’ve been better
MELVIN/RandomConvo_002_Response_000_000	<yes>That’s great to hear.
MELVIN/RandomConvo_002_Response_001_000	I’m sorry about that.
MELVIN/RandomConvo_002_Response_001_001	I hope it gets better.
MELVIN/RandomConvo_003_Intro_000	<yes>I like buildin’ things.þ
MELVIN/RandomConvo_003_Intro_001	<shy>Try to take my time with ‘em though.þ
MELVIN/RandomConvo_004_Intro_000	<thinking>Trees here on <IslandName> look like they have good wood for buildin’ things.
MELVIN/RandomConvo_005_Intro_000	<no>I reckon yer never too old to do anythin’.
MELVIN/RandomConvo_006_Intro_000	Yer always busy, ain’t ya <PlayerName>?
MELVIN/RandomConvo_006_Intro_001	<no>If I were runnin’ around like you do, I think my knees would fall out.þ
MELVIN/RandomConvo_007_Intro_000	Don’t work too hard, will ya <PlayerName>?þ
MELVIN/RandomConvo_007_Intro_001	<no>Ain’t no reason to hurry around.þ
MELVIN/RandomConvo_007_Intro_002	<yes>There's always tomorrow.þ
MELVIN/RandomConvo_008_Intro_000	<shy>Oooh.þ
MELVIN/RandomConvo_008_Intro_001	Me knees hurt today.þ
MELVIN/RandomConvo_008_Intro_002	<thinking>Might rain tomorrow, I reckon.þ
MELVIN/RandomConvo_009_Intro_000	Be kind to your knees and teeth <PlayerName>! þ
MELVIN/RandomConvo_009_Intro_001	<yes>You'll miss them when they're gone, trust me.þ
MELVIN/RandomConvo_010_Intro_000	<no>Never went to <SouthCity>.þ
MELVIN/RandomConvo_010_Intro_001	<no>Place sounds horrid if you ask me.þ
MELVIN/RandomConvo_010_Intro_002	<thinking>The wife was from there though.þ
MELVIN/RandomConvo_010_Intro_003	<yes>She wasn’t half bad.þ
MELVIN/RandomConvo_011_Intro_000	Started makin’ things back as a boy.þ
MELVIN/RandomConvo_011_Intro_001	<proud>I ain’t never happier than when I got a hammer in me hands, and nails in me mouth.þ
MELVIN/RandomConvo_012_Intro_000	<yes>Ya good at makin’ things, <PlayerName>.þ
MELVIN/RandomConvo_012_Intro_001	Seen you at a <itemName> craftin’ things.þ
MELVIN/RandomConvo_013_Intro_000	<thinking>If ya take ya time, things always get done.þ
MELVIN/RandomConvo_013_Intro_001	<no>Ain’t no reason to run around like a headless chook.þ
MELVIN/RandomConvo_014_Intro_000	When I’m buildin’ the whole world can melt away. þ
MELVIN/RandomConvo_014_Intro_001	Me wife once told me that she said that all the time...þ
MELVIN/RandomConvo_015_Intro_000	<proud>Nothing’ that I can’t sand, varnish, or whittle into somethin’ comfortable.
MELVIN/RandomConvo_015_Intro_001	<yes>It’ll take time, but, so do all the best things.þ
MELVIN/RandomConvo_016_Intro_000	Yer gotta feel things out when you are makin’ furniture.
MELVIN/RandomConvo_016_Intro_001	<thinking>Some things come out hard and functional. 
MELVIN/RandomConvo_016_Intro_002	<shy>Some come out soft and comfortable. 
MELVIN/RandomConvo_016_Intro_003	<haha>I can’t control what comes out, I just go with the grain.
MELVIN/RandomConvo_017_Intro_000	<thinking>Seen a lot of things in my time.þ
MELVIN/RandomConvo_017_Intro_001	<yes>Me wife would tell you all about 'em if she were ‘ere.þ
MELVIN/RandomConvo_018_Intro_000	<yes>Wife would have loved it here on <IslandName>.þ
MELVIN/RandomConvo_018_Intro_001	<thinking>Sunny and warm, most of the time.þ
MELVIN/RandomConvo_018_Intro_002	<yes>Just like she was.þ
MELVIN/RandomConvo_019_Intro_000	<thinking>Gotta a lot to do lately.þ
MELVIN/RandomConvo_019_Intro_001	<no>No rush though.þ
MELVIN/RandomConvo_019_Intro_002	<shy>I ain’t going anywhere.þ
MELVIN/RandomConvo_020_Intro_000	Got my <LoggingLicence> a long time ago.þ
MELVIN/RandomConvo_020_Intro_001	<proud>Nothin’ more satisfying then using the wood ya sourced yerself.þ
MELVIN/RandomConvo_021_Intro_000	<thinking>I swear I had a few <PermitPoints> saved up for somethin’.þ
MELVIN/RandomConvo_021_Intro_001	The wife used to look after that kind of stuff for me.þ
MELVIN/RandomConvo_021_Intro_002	<no>Who knows where they are now?þ
MELVIN/RandomConvo_022_Intro_000	Me great grandad helped set up <SouthCity> back in the old days.þ
MELVIN/RandomConvo_022_Intro_001	<no>I guess he wasn’t too keen on what they were doin’ there.þ
MELVIN/RandomConvo_022_Intro_002	<yes>Got out of there just in time I reckon.þ
MELVIN/RandomConvo_023_Intro_000	The best thing about bein’ an old fella?
MELVIN/RandomConvo_023_Intro_001	Bein’ able to nap whenever you want.þ
MELVIN/RandomConvo_023_Intro_002	Can’t beat them quality winks.
MELVIN/RandomConvo_024_Intro_000	Routine is a fine thing to have.þ
MELVIN/RandomConvo_024_Intro_001	<yes>You should find a groove.þ
MELVIN/RandomConvo_024_Intro_002	I know I got mine.þ
MELVIN/RandomConvo_025_Intro_000	<no>I don’t much care for them artifacts.þ
MELVIN/RandomConvo_025_Intro_001	Fine craftin’, but not one lick o’ wood in ‘em.þ
MELVIN/RandomConvo_025_Intro_002	Still, to just leave em lyin around like that?þ
MELVIN/RandomConvo_025_Intro_003	<no>It ain’t right.
MELVIN/RandomConvo_026_Intro_000	I was thinkin’ of me company name.þ
MELVIN/RandomConvo_026_Intro_001	<thinking>Somethin’ snappy to put on the box.þ
MELVIN/RandomConvo_026_Intro_002	<thinking>I’m <NPCName>, and I make furniture.þ
MELVIN/RandomConvo_026_Intro_003	So I went with “<NPCName> Furniture”.þ
MELVIN/RandomConvo_027_Intro_000	Feels like the seasons get shorter every year.þ
MELVIN/RandomConvo_027_Intro_001	Days get longer though.þ
MELVIN/RandomConvo_027_Intro_002	Life’s a funny old thing.þ
MELVIN/RandomConvo_028_Intro_000	Look at us, eh?þ
MELVIN/RandomConvo_028_Intro_001	Just two mates. þ
MELVIN/RandomConvo_028_Intro_002	<yes>Tools down, havin a natter.þ
MELVIN/RandomConvo_029_Intro_000	Don’t tell anyone I told ya this, but,þ
MELVIN/RandomConvo_029_Intro_001	<yes>I feel like you’re part of the furniture here now.
MELVIN/RandomConvo_030_Intro_000	Always enjoy our chats, <PlayerName>.þ
MELVIN/RandomConvo_030_Intro_001	<yes>They're not long. Just the way I enjoy 'em.þ
MELVIN/RandomConvo_031_Intro_000	The wife would have liked ya, <PlayerName>.þ
MELVIN/RandomConvo_031_Intro_001	<yes>She liked people who knew what they wanted.þ
MELVIN/RandomConvo_032_Intro_000	<IslandName> is a great place ain’t it?þ
MELVIN/RandomConvo_032_Intro_001	<glee>I’m glad I chose this place to live out me days.þ
MELVIN/RandomConvo_033_Intro_000	Yer a good mate, <PlayerName>.þ
MELVIN/RandomConvo_033_Intro_001	<thinking>Yer know when a conversation is finished.þ
MELVIN/RandomConvo_033_Intro_002	<yes>I like that.þ
MELVIN/RandomConvo_034_Intro_000	Nice to see ya, <PlayerName>.þ
MELVIN/RandomConvo_034_Intro_001	<thinking>I was thinking of taking a break today.þ
MELVIN/RandomConvo_034_Intro_002	<no>No need to push yerself.þ
MELVIN/RandomConvo_035_Intro_000	I tell ya, if I had my time all over again?þ
MELVIN/RandomConvo_035_Intro_001	<no>I wouldn’t change a thing.
MELVIN/RandomConvo_036_Intro_000	<yes>I know I can always count on you to do what needs doin’.þ
MELVIN/RandomConvo_036_Intro_001	<no>Not everyone’s like that.þ
MELVIN/RandomConvo_036_Intro_002	S’nice.þ
MELVIN/RandomConvo_037_Intro_000	Nah, I’m good.þ
MELVIN/RandomConvo_037_Intro_001	Don’t wanna talk yer ear off.þ
MELVIN/RandomConvo_038_Intro_000	Need Text
MELVIN/RandomConvo_039_Intro_000	Need Text
MELVIN/SkyFest_AfterNoon_003_Intro_000	<glee>Weee!
MELVIN/SkyFest_AfterNoon_003_Intro_001	<haha>Bloody wonderful day, <PlayerName>.
MELVIN/SkyFest_AfterNoon_003_Intro_002	I ain’t going for any <PaperLanterns>.
MELVIN/SkyFest_AfterNoon_003_Intro_003	I’m just really enjoying this here <Kite>.
MELVIN/SkyFest_Morning_003_Intro_000	G’day <PlayerName>.
MELVIN/SkyFest_Morning_003_Intro_001	<SkyFest> today.
MELVIN/SkyFest_Morning_003_Intro_002	Enjoy yer self, okay?
MELVIN/SkyFest_Night_003_Intro_000	That <Aurora> is bloody beautiful.
MELVIN/SkyFest_Night_003_Intro_001	Ain’t it, mate?
MELVIN/SkyFest_Noon_003_Intro_000	<yes>Made me <Kite> already.
MELVIN/SkyFest_Noon_003_Intro_001	<shy>She's a bloody beauty.
MELVIN/SkyFest_Noon_003_Intro_002	The missus would have been proud of my craftin’
MELVIN/Windy_Greeting 0_Intro_000	Breezy, ain’t it?
MELVIN/Windy_Greeting 0_Intro_001	What did ya need?
MELVIN/Windy_Greeting 0_Option_000	<chat>
MELVIN/Windy_Greeting 0_Option_001	<jobCondition>
MELVIN/Windy_Greeting 0_Option_002	<hangOut>
MELVIN/Windy_Greeting 0_Option_003	<cancel>
MELVIN/Windy_Greeting 0_Response_003_000	Don’t let the wind push yer around.
MELVIN/Windy_Greeting 1_Intro_000	<no>Hope me hair stays in place with this wind.
MELVIN/Windy_Greeting 1_Option_000	<chat>
MELVIN/Windy_Greeting 1_Option_001	<jobCondition>
MELVIN/Windy_Greeting 1_Option_002	<hangOut>
MELVIN/Windy_Greeting 1_Option_003	<cancel>
MELVIN/Windy_Greeting 1_Response_003_000	<proud>I ain’t got much left, but I do brush it.
MELVIN/Windy_Greeting 2_Intro_000	Cuts right through ya, that wind.
MELVIN/Windy_Greeting 2_Option_000	<chat>
MELVIN/Windy_Greeting 2_Option_001	<jobCondition>
MELVIN/Windy_Greeting 2_Option_002	<hangOut>
MELVIN/Windy_Greeting 2_Option_003	<cancel>
MELVIN/Windy_Greeting 2_Response_003_000	It’s bloody windy today.
MILBURN/BankConversation_Intro_000	Welcome to the <IslandName> Bank.
MILBURN/BankConversation_Intro_001	Hmph. What do you need?
MILBURN/BankConversation_Option_000	Show me my account.
MILBURN/BankConversation_Option_001	Let's chat.
MILBURN/BankConversation_Option_002	Nevermind.
MILBURN/BankConversation_Response_000_000	Ok. Lets take a look...
MILBURN/BankConversation_Response_002_000	Have a great day.
MILBURN/Buy_ATM_Convo_Intro_000	Hmmph. 
MILBURN/Buy_ATM_Convo_Intro_001	So that <buyItemName> has caught your eye?
MILBURN/Buy_ATM_Convo_Intro_002	<yes>It allows you to withdraw your funds from your account.
MILBURN/Buy_ATM_Convo_Intro_003	<yes>Even when the bank is closed.
MILBURN/Buy_ATM_Convo_Intro_004	However, you will still have to visit the branch to deposit.
MILBURN/Buy_ATM_Convo_Intro_005	It can be yours for the low price of <buyItemPrice>?
MILBURN/Buy_ATM_Convo_Option_000	I'll take it!
MILBURN/Buy_ATM_Convo_Option_001	No thanks
MILBURN/Buy_ATM_Convo_Response_000_000	Hmmph.
MILBURN/Buy_ATM_Convo_Response_000_001	I hope you enjoy it.
MILBURN/Buy_ATM_Convo_Response_001_000	<no>Very well then.
MILBURN/CompleteBirthday_000_Intro_000	<proud>Hmph.
MILBURN/CompleteBirthday_000_Intro_001	I usually buy my own <birthday> gifts.
MILBURN/CompleteBirthday_000_Intro_002	Thank you, <PlayerName>.
MILBURN/CompleteRequest_000_Intro_000	<proud>Hmph.
MILBURN/CompleteRequest_000_Intro_001	Very good.
MILBURN/CompleteRequest_000_Intro_002	I suppose you would like a reward now?
MILBURN/Introduction_010_Intro_000	<PlayerName> I assume?þ
MILBURN/Introduction_010_Intro_001	<proud>My name is <myName>.
MILBURN/Introduction_010_Intro_002	<yes>I am the new banker here on <IslandName>þ.
MILBURN/Introduction_010_Intro_003	Am I to understand that you were instrumental in getting my magnificent bank built?
MILBURN/Introduction_010_Intro_004	<proud>Well, trust me, the honour is all yours for having <myName> here on your tiny little island.þ
MILBURN/Introduction_010_Intro_005	Hmph. Using my bank will be free, of course.
MILBURN/Introduction_010_Intro_006	Would you like me to explain how the bank works?þ
MILBURN/Introduction_010_Option_000	Yes please.
MILBURN/Introduction_010_Option_001	I get it.
MILBURN/Introduction_010_Response_000_000	Well it’s very simple.þ
MILBURN/Introduction_010_Response_000_001	Any <Dinks> you deposit in the bank will slowly accrue interest.
MILBURN/Introduction_010_Response_000_002	<no>Hmph. You'll be bleeding me dry, I tell you!
MILBURN/Introduction_010_Response_000_003	Additionally, any <Dinks> you place into your account can be extracted from any other bank you visit.
MILBURN/Introduction_010_Response_000_004	That means if you visit somewhere and they have a bank, you can withdraw what few precious little <Dinks> you have deposited.
MILBURN/Introduction_010_Response_000_005	<yes>Finally, I offer a little exchange scheme.
MILBURN/Introduction_010_Response_000_006	You see, I happen to have to many <PermitPoints>.
MILBURN/Introduction_010_Response_000_007	<no>And you can never have have too many <Dinks>.
MILBURN/Introduction_010_Response_000_008	So come and speak to me during my operating hours to exhange <Dinks> for <PermitPoints>
MILBURN/Introduction_010_Response_001_000	<thinking>Ah, I see, someone on this island who knows the ins and outs of finance.
MILBURN/Introduction_010_Response_001_001	<yes>Looking forward to seeing your <Dinks>, <PlayerName>.
MILBURN/IslandDayGreeting_AfterNoon_010_Intro_000	Hmph.þ
MILBURN/IslandDayGreeting_AfterNoon_010_Intro_001	Today has been satisfactory so far.þ
MILBURN/IslandDayGreeting_AfterNoon_010_Intro_002	However, I do doubt that the “surprise” <NPCName> has in store for us tonight will impress me.þ
MILBURN/IslandDayGreeting_Morning_010_Intro_000	<no>Hmph.þ
MILBURN/IslandDayGreeting_Morning_010_Intro_001	What even is a <SnagSizzle>?þ
MILBURN/IslandDayGreeting_Morning_010_Intro_002	What’s so good about <Snags> anyway?þ
MILBURN/IslandDayGreeting_Night_010_Intro_000	Hmph.þ
MILBURN/IslandDayGreeting_Night_010_Intro_001	I don’t know what to say.þ
MILBURN/IslandDayGreeting_Night_010_Intro_002	I’ve never seen anything like this before...þ
MILBURN/IslandDayGreeting_Noon_010_Intro_000	Hmph.þ
MILBURN/IslandDayGreeting_Noon_010_Intro_001	I hate to admit it.þ
MILBURN/IslandDayGreeting_Noon_010_Intro_002	<no>But these “<Snags>” are actually very nice.þ
MILBURN/IslandDayGreeting_Noon_010_Intro_003	<yes>I will have to invest in some more of these.þ
MILBURN/RandomConvo_000_Intro_000	You know what I always say, <PlayerName>?
MILBURN/RandomConvo_000_Intro_001	<yes>You’ve got to speculate to accumulate.
MILBURN/RandomConvo_000_Intro_002	Remember that!
MILBURN/RandomConvo_001_Intro_000	You know what I always say, <PlayerName>?
MILBURN/RandomConvo_001_Intro_001	<yes>Diversify! Diversify! Diversify!
MILBURN/RandomConvo_001_Intro_002	Remember that!
MILBURN/RandomConvo_002_Intro_000	It’s important to shares, <PlayerName>
MILBURN/RandomConvo_002_Intro_001	<haha>I should know. I own them all!
MILBURN/RandomConvo_003_Intro_000	You know what I always say, <PlayerName>?
MILBURN/RandomConvo_003_Intro_001	<yes>There’s the one percent, and the won percent!
MILBURN/RandomConvo_003_Intro_002	<proud>Let me tell you, <PlayerName>, I always win.
MILBURN/RandomConvo_004_Intro_000	<thinking>If I had all the gold in the world, I would buy more gold with it, and then sell that gold for fat stacks of gold.
MILBURN/RandomConvo_004_Intro_001	<thinking>Hmph...
MILBURN/RandomConvo_004_Intro_002	<haha>I’d be a bullionaire!
MILBURN/RandomConvo_005_Intro_000	Counting money can be exhausting. <sigh>
MILBURN/RandomConvo_005_Intro_001	What?
MILBURN/RandomConvo_005_Intro_002	<no>There's no way I would pay someone to do that!
MILBURN/RandomConvo_005_Intro_003	<pumped>I've got to hold on to every single Dink I can.þ
MILBURN/RandomConvo_006_Intro_000	<thinking>I was visited in my sleep by three ghosts once.
MILBURN/RandomConvo_006_Intro_001	<shocked>They said they wanted to take me on a life changing journey!
MILBURN/RandomConvo_006_Intro_002	<no>Too bad for them that they couldn't afford my hourly rate, so I just went back to sleep.
MILBURN/RandomConvo_007_Intro_000	<yes>Hmph, things ran better back in <SouthCity>.þ
MILBURN/RandomConvo_007_Intro_001	People had more trust in banks back there.þ
MILBURN/RandomConvo_007_Intro_002	People just did what they were told!þ
MILBURN/RandomConvo_008_Intro_000	I’ll tell you what, back in <SouthCity> everyone knew who I was.þ
MILBURN/RandomConvo_008_Intro_001	<proud>I was constantly getting recognised.þ
MILBURN/RandomConvo_008_Intro_002	<no>Why, I could hardly walk down the street without being booed.þ
MILBURN/RandomConvo_009_Intro_000	<thinking>They say <Dinks> make the world go around...
MILBURN/RandomConvo_009_Intro_001	But go around where? 
MILBURN/RandomConvo_009_Intro_002	How many?
MILBURN/RandomConvo_009_Intro_003	<angry>And, more importantly, what’s the world doing going around with my <Dinks>?
MILBURN/RandomConvo_010_Intro_000	<no>I don’t really have time to talk right now.
MILBURN/RandomConvo_010_Intro_001	<yes>Time is <Dinks> and my time is worth more <Dinks> than yours, <PlayerName>.þ
MILBURN/RandomConvo_011_Intro_000	<yes>Give a man a <Dink> and he’ll eat for a day.
MILBURN/RandomConvo_011_Intro_001	<proud>Give a man a million <Dinks> and that man will never work again!þ
MILBURN/RandomConvo_011_Intro_002	<yes>A very wise and true proverb that I live my life by, <PlayerName>.þ
MILBURN/RandomConvo_012_Intro_000	<yes>Although I do miss <SouthCity>, I think there's some incredible opportunities here on <IslandName>.þ
MILBURN/RandomConvo_012_Intro_001	<glee>A brand new market ripe for exploitation.þ
MILBURN/RandomConvo_012_Intro_002	<shy>Exploration, I mean exploration, of course.þ
MILBURN/RandomConvo_013_Intro_000	<thinking>Hmph, I'd love to cut costs at the bank...
MILBURN/RandomConvo_013_Intro_001	<no>But, I simply can't afford to lower my salary.þ
MILBURN/RandomConvo_014_Intro_000	<proud>Don't worry, your <Dinks> are safe with me!
MILBURN/RandomConvo_014_Intro_001	<glee>Plus, they have a boatload of other <Dinks> to play with.
MILBURN/RandomConvo_015_Intro_000	I started out with a small loan of 1,000,000 <Dinks> from my father.þ
MILBURN/RandomConvo_015_Intro_001	<haha>Hmph, and now, I run my own bank!þ
MILBURN/RandomConvo_015_Intro_002	<shy>I know, I know, I’m very humble.þ
MILBURN/RandomConvo_016_Intro_000	<glee>I love the rain.
MILBURN/RandomConvo_016_Intro_001	<yes>It's nature's way of giving my building a free wash.
MILBURN/RandomConvo_016_Intro_002	<haha>You just can't beat free!
MILBURN/RandomConvo_017_Intro_000	<worried>Try not to take out too many <Dinks> at once, it makes me sweat like crazy.
MILBURN/RandomConvo_017_Intro_001	<shy>Withdrawal symptoms are no joke.
MILBURN/RandomConvo_018_Intro_000	<no>I didn’t really need <PermitPoints> back in <SouthCity>.þ
MILBURN/RandomConvo_018_Intro_001	<yes>You don’t need a <Licence> to do anything if you just pay someone with a <Licence> to do it for you!þ
MILBURN/RandomConvo_019_Intro_000	<no>I never did eat <BlobFish>.þ
MILBURN/RandomConvo_019_Intro_001	<shocked>Why would I ever sully my taste buds on something that looks so ghastly!þ
MILBURN/RandomConvo_019_Intro_002	<proud>I would always import fine foods from other places!þ
MILBURN/RandomConvo_020_Intro_000	<thinking>I’ve seen you out there breaking rocks and chopping trees.þ
MILBURN/RandomConvo_020_Intro_001	Have you ever though of maybe paying someone else to do all that hard work for you?þ
MILBURN/RandomConvo_020_Intro_002	Hmph. I guess you can't afford that?þ
MILBURN/RandomConvo_021_Intro_000	<thinking>You know, <PlayerName>...
MILBURN/RandomConvo_021_Intro_001	<thinking>I never realised how much money you inject into the economy here on <IslandName>.þ
MILBURN/RandomConvo_021_Intro_002	<shy>Maybe you aren’t so bad after all?þ
MILBURN/RandomConvo_022_Intro_000	You know that famous saying, “A <Dink> in the bank is better than a <Dink> in the hand”?
MILBURN/RandomConvo_022_Option_000	I know it
MILBURN/RandomConvo_022_Option_001	That's not a saying.
MILBURN/RandomConvo_022_Response_000_000	<proud>I’m the one that came up with that saying.
MILBURN/RandomConvo_022_Response_000_001	<angry>And don't listen to anyone else who says they did!
MILBURN/RandomConvo_022_Response_001_000	<angry>How dare you!þ
MILBURN/RandomConvo_022_Response_001_001	<proud>I’m the one that came up with that saying.
MILBURN/RandomConvo_022_Response_001_002	<angry>I’ve been trying to settle a legal battle for years in regards to that!þ
MILBURN/RandomConvo_023_Intro_000	You know what I like about you, <PlayerName>?þ
MILBURN/RandomConvo_023_Intro_001	<no>You’re not great at anything. Not good, even.þþ
MILBURN/RandomConvo_023_Intro_002	But you’re still out there, day after day.þ
MILBURN/RandomConvo_023_Intro_003	<yes>Just having a go. Giving it a shot.þ
MILBURN/RandomConvo_023_Intro_004	<yes>Marvellous.þ
MILBURN/RandomConvo_024_Intro_000	<thinking>Whenever I’m feeling down, I find it helps to imagine that somewhere out there, a lot of people are feeling a whole lot worse.
MILBURN/RandomConvo_024_Intro_001	<proud>With not nearly as many <Dinks>!þ
MILBURN/RandomConvo_024_Intro_002	<haha>It never fails to brighten my day.
MILBURN/RandomConvo_025_Intro_000	<sigh>Childhood was a difficult time for me.
MILBURN/RandomConvo_025_Intro_001	So much to learn, you see.þWhich bell to ring for afternoon tea?
MILBURN/RandomConvo_025_Intro_002	Which spoon to use for what?
MILBURN/RandomConvo_025_Intro_003	<yes>Oh, the servants tried their best, of course.
MILBURN/RandomConvo_025_Intro_004	<no>It was impossible to find good help.
MILBURN/RandomConvo_026_Intro_000	<yes>People in charge should stay in charge.þ
MILBURN/RandomConvo_026_Intro_001	<thinking>It’s so obvious, really. þ
MILBURN/RandomConvo_026_Intro_002	Experience, see.
MILBURN/RandomConvo_026_Intro_003	<no>Can’t beat it.þ
MILBURN/RandomConvo_027_Intro_000	<no>I feel like there are FAR too many resources here on <IslandName>!þ
MILBURN/RandomConvo_027_Intro_001	If everybody has everything they need, what’s the point of being rich?þ
MILBURN/RandomConvo_027_Intro_002	<proud>Hmph.
MILBURN/RandomConvo_027_Intro_003	<thinking>How will people know I’m better than them?
MILBURN/RandomConvo_028_Intro_000	Remember, <PlayerName>, if everybody can afford your services, þ
MILBURN/RandomConvo_028_Intro_001	<pumped>You aren’t charging enough.þ
MILBURN/RandomConvo_029_Intro_000	<glee>You’ll be happy to hear that I’ve reinforced the pockets of my suit.
MILBURN/RandomConvo_029_Intro_001	<yes><Dinks> can be quite heavy, you know.
MILBURN/RandomConvo_029_Intro_002	<proud>No escapees on my watch!
MILBURN/RandomConvo_030_Intro_000	You know, you are almost tolariable sometimes, <PlayerName>.þ
MILBURN/RandomConvo_030_Intro_001	<yes>Especially when you are making a deposit into your account.þ
MILBURN/RandomConvo_031_Intro_000	Sometimes I can be a bit harsh on you, <PlayerName>.þ
MILBURN/RandomConvo_031_Intro_001	<thinking>You see, I’ve grown up knowing I’m better than everyone else.þ
MILBURN/RandomConvo_031_Intro_002	<no>I’ve got to remember it doesn’t mean everyone else is rubbish.
MILBURN/RandomConvo_032_Intro_000	What is that grotty old <Journal> you carry around all the time, anyway?þ
MILBURN/RandomConvo_032_Intro_001	<haha>If I were you I would spend a few <Dinks> to get a new one!þ
MILBURN/RandomConvo_032_Intro_002	<no>That looks like it's decades old!þ
MILBURN/RandomConvo_033_Intro_000	You know, <PlayerName>.þ
MILBURN/RandomConvo_033_Intro_001	<yes>I’ve got to say, you are always very helpful when it comes to fulfilling my requests.þ
MILBURN/RandomConvo_033_Intro_002	Luckily, I always reward you accordingly, so a thanks isn’t really required here, is it?þ
MILBURN/RandomConvo_034_Intro_000	If I had to guess, you might be the second wealthiest person on <IslandName>, <PlayerName>.þ
MILBURN/RandomConvo_034_Intro_001	<proud>Hmph, of course I’m including my future inheritance that I am owed.þ..
MILBURN/RandomConvo_035_Intro_000	<shy><IslandName> isn’t that bad after you spend a while here, I guess.þ
MILBURN/RandomConvo_035_Intro_001	<no>Oh, please, don’t get me wrong, <PlayerName>.þ
MILBURN/RandomConvo_035_Intro_002	<proud>As soon as I get the chance I’m going to return to my lovely abode back in <SouthCity>.þ
MILBURN/RandomConvo_035_Intro_003	<yes>I have an indoor swimming pool there you know.þ
MILBURN/RandomConvo_035_Intro_004	<proud>It’s full of <Dinks>!
MILBURN/RandomConvo_036_Intro_000	Need Text
MILBURN/RandomConvo_037_Intro_000	Need Text
MILBURN/RandomConvo_038_Intro_000	Need Text
MILBURN/RandomConvo_039_Intro_000	Need Text
MILBURN/SkyFest_AfterNoon_010_Intro_000	Hmmph.
MILBURN/SkyFest_AfterNoon_010_Intro_001	Flying this <Kite> reminds me a lot of my childhood.
MILBURN/SkyFest_AfterNoon_010_Intro_002	<thinking>Maybe <Dinks> can’t buy happiness…
MILBURN/SkyFest_AfterNoon_010_Intro_003	<no>No.
MILBURN/SkyFest_AfterNoon_010_Intro_004	<no>That's a preposterous thought.
MILBURN/SkyFest_Morning_010_Intro_000	Hmmph.
MILBURN/SkyFest_Morning_010_Intro_001	Happy sky day, I guess.
MILBURN/SkyFest_Morning_010_Intro_002	<thinking>Oh, it’s <SkyFest> is it?
MILBURN/SkyFest_Morning_010_Intro_003	Whatever.
MILBURN/SkyFest_Night_010_Intro_000	Hmmph.
MILBURN/SkyFest_Night_010_Intro_001	<no>Same old <SkyFest> sky.
MILBURN/SkyFest_Night_010_Intro_002	Just like last year, and the year before.
MILBURN/SkyFest_Night_010_Intro_003	<yes>Once you’ve seen one <Aurora>, you’ve seen them all.
MILBURN/SkyFest_Night_010_Intro_004	<shy>Although, I guess I did have some fun during this year’s <SkyFest> festivities…
MILBURN/SkyFest_Noon_010_Intro_000	<shocked>You mean I’m expected to make my own <Kite>!?
MILBURN/SkyFest_Noon_010_Intro_001	<no>What kind of event is this?
MILBURN/SkyFest_Noon_010_Intro_002	<pumped>I’ll tell you, <PlayerName>.
MILBURN/SkyFest_Noon_010_Intro_003	<angry>Poorly planned.
NED/CompleteBirthday_000_Intro_000	<haha>You sneaky <animalName>.
NED/CompleteBirthday_000_Intro_001	<shy>You really surprised me with this <birthday> gift, <PlayerName>.
NED/CompleteBirthday_000_Intro_002	Thanks a bunch, mate.
NED/CompleteRequest_000_Intro_000	<shocked>Oh wow!
NED/CompleteRequest_000_Intro_001	<no>Can’t believe how helpful you are!
NED/CompleteRequest_000_Intro_002	<yes>Take this, you’ve earned it!
NED/Introduction_005_Intro_000	Oh, G'day.
NED/Introduction_005_Intro_001	The name is <myName>.
NED/Introduction_005_Intro_002	And you are?
NED/Introduction_005_Intro_003	<thinking><PlayerName>, huh?
NED/Introduction_005_Intro_004	<yes>Nice to meet you <PlayerName>. 
NED/Introduction_005_Intro_005	I've been visiting <IslandName> for a while now.
NED/Introduction_005_Intro_006	You must be one of the people I heard about getting settled here.
NED/Introduction_005_Intro_007	<no>Move here too? Nah, not old <myName>.
NED/Introduction_005_Intro_008	I don't like being held down, get me?
NED/Introduction_005_Intro_009	<proud>I like going new places and hunting.
NED/Introduction_005_Intro_010	I can make some handy hunting gear if you want, just ask me.
NED/Introduction_005_Intro_011	I'll be visiting <IslandName> every now and again.
NED/Introduction_005_Intro_012	I hope we bump into each other in the future!
NED/IslandDayGreeting_AfterNoon_005_Intro_000	Happy <IslandDay>!
NED/IslandDayGreeting_Morning_005_Intro_000	Happy <IslandDay>!
NED/IslandDayGreeting_Night_005_Intro_000	Happy <IslandDay>!
NED/IslandDayGreeting_Noon_005_Intro_000	Happy <IslandDay>!
NED/Ned_Salesman_Trapper_Intro_000	Ah, <PlayerName>!
NED/Ned_Salesman_Trapper_Intro_001	Always nice bumping into you.
NED/Ned_Salesman_Trapper_Intro_002	What can I do you for?
NED/Ned_Salesman_Trapper_Option_000	Want to buy anything?
NED/Ned_Salesman_Trapper_Option_001	Can you make me something?
NED/Ned_Salesman_Trapper_Option_002	I want to chat
